12534,28120,352456080,352456080
-6218,7681,-47760458,-47760458
23404,-28787,-673730948,-673730948
25128,-13691,-343808392,-344027448
-31457,-23984,754464688,754464688
-12393,-245,3036285,3036285
-16574,18307,-303420218,-303420218
6318,-17663,-111594834,-111594834
-11455,-10374,118834170,118834170
-4735,-18734,88705490,88705490
20189,28640,578241600,578212960
-19786,29047,-574723942,-574723942
32238,-5126,-165251988,-165251988
-25650,9360,-239934240,-240084000
26877,-6923,-186076394,-186069471
-28843,-12291,354509313,354509313
-7871,-16898,133004158,133004158
15694,11104,174266176,174266176
28179,-29861,-841423258,-841453119
4034,-19562,-78913108,-78913108
24967,12084,301701228,301701228
12979,-22646,-293899788,-293922434
-16099,16470,-265134060,-265150530
-28569,-152,4342488,4342488
23373,7827,182948298,182940471
-9653,30886,-298142558,-298142558
-16926,-7156,121122456,121122456
30292,-28462,-862170904,-862170904
12492,28170,352350360,351899640
-27604,-32089,886298180,885784756
-15733,22443,-353095719,-353095719
8465,19041,161182065,161182065
16559,-1003,-16608677,-16608677
-15697,-23107,362710579,362710579
13473,31078,418713894,418713894
-5420,3499,-18908596,-18964580
-5568,-21724,120959232,120959232
-15015,-17120,257056800,257056800
29030,10834,314511020,314511020
15121,-19452,-294133692,-294133692
-27912,22258,-621265296,-621265296
-2022,-21322,43113084,43113084
-9839,18982,-186763898,-186763898
27501,8726,239982452,239973726
-27806,-7252,201649112,201649112
-16652,21401,-356369452,-356369452
-13211,-18211,240585521,240585521
-7916,14422,-114164552,-114164552
20332,11526,234346632,234346632
31223,-28800,-899222400,-899222400
-21964,22064,-484966720,-484613696
-1942,-11172,21696024,21696024
9742,5929,57760318,57760318
-30802,17668,-544209736,-544209736
-11726,1273,-14947566,-14927198
4892,-9957,-48709644,-48709644
30809,32639,1005574951,1005574951
18394,20166,370933404,370933404
-22603,-24465,552982395,552982395
-28520,9208,-262612160,-262612160
-22562,18276,-412343112,-412343112
6806,-28293,-192562158,-192562158
-31538,2887,-91004014,-91050206
-12070,-27458,331418060,331418060
3709,19639,72860690,72841051
25055,-5427,-135973485,-135973485
-12733,9396,-119648664,-119639268
13733,3705,50880765,50880765
5002,29253,146323506,146323506
31088,15141,470703408,470703408
-6931,-12477,86465610,86478087
6673,27947,186490331,186490331
4192,-27110,-113645120,-113645120
-15091,25173,-379860570,-379885743
9330,-6245,-58265850,-58265850
-7038,-27549,193889862,193889862
27206,-25678,-698595668,-698595668
-23267,16663,-387681358,-387698021
-4259,19742,-84061436,-84081178
-3849,25268,-97256532,-97256532
32700,23555,770248500,770248500
30644,-19077,-584595588,-584595588
-23396,-7578,177294888,177294888
-24128,-18932,456791296,456791296
-20699,-16527,342092373,342092373
-25612,-24532,628313584,628313584
-23460,-30302,710884920,710884920
21136,29419,621799984,621799984
22741,-24677,-561574489,-561179657
29646,-7017,-208138254,-208025982
20545,7388,151786460,151786460
27122,29821,808805162,808805162
-9097,-8950,81418150,81418150
24105,24560,591625840,592018800
2307,32271,74416926,74449197
16662,-24694,-411451428,-411451428
-24610,23742,-584290620,-584290620
-17057,-3811,65004227,65004227
11111,-28369,-315207959,-315207959
15373,-12716,-195495784,-195483068
-1750,-1631,2880346,2854250
-4569,31096,-142077624,-142077624
5788,13311,77044068,77044068
-17838,-6326,112843188,112843188
20055,-26669,-534846795,-534846795
21202,-10118,-214683724,-214521836
12278,17367,213232026,213232026
7622,-14687,-111944314,-111944314
40,4571,109704,182840
18675,-4541,-84798634,-84803175
-12279,-24256,297839424,297839424
-15363,19659,-302001558,-302021217
27758,19892,552162136,552162136
13150,-25861,-340072150,-340072150
24353,12147,295815891,295815891
2549,22986,58591314,58591314
-2631,9661,-25418091,-25418091
28813,-16609,-478571726,-478555117
14625,-12870,-188223750,-188223750
21542,-12946,-278882732,-278882732
-2466,32648,-80509968,-80509968
24931,15012,374249160,374264172
-17220,22699,-390876780,-390876780
244,-31131,-7595964,-7595964
-11035,13450,-148420750,-148420750
25165,-4861,-122331926,-122327065
18960,-19636,-372298560,-372298560
29576,26681,789117256,789117256
-4656,11433,-53049120,-53232048
-10039,-18920,189635160,189937880
17570,-17395,-305630150,-305630150
1788,20511,36673668,36673668
-24371,16552,-403107408,-403388792
9029,30706,277244474,277244474
2232,21932,48952224,48952224
7668,8372,64196496,64196496
20282,22140,449043480,449043480
-24732,3442,-85127544,-85127544
-2028,24047,-48767316,-48767316
5771,-18283,-105511193,-105511193
22036,18807,414431052,414431052
-20832,24026,-500509632,-500509632
29712,-19384,-575937408,-575937408
21162,-2610,-55232820,-55232820
7488,-936,-7008768,-7008768
-20145,16685,-336119325,-336119325
-9448,14928,-141039744,-141039744
12988,-17862,-231991656,-231991656
-1481,19771,-29597187,-29280851
1027,-25225,-25880850,-25906075
-29819,-12762,380550078,380550078
5309,-6475,-34382250,-34375775
21522,7525,161953050,161953050
3408,20730,70647840,70647840
-6183,21171,-130900293,-130900293
23472,22836,536006592,536006592
-29965,19702,-590390132,-590370430
10733,15150,162620100,162604950
19546,-22589,-441524594,-441524594
25456,-3139,-79906384,-79906384
-1327,-17801,23337111,23621927
-18634,15530,-289634500,-289386020
7690,-22522,-173194180,-173194180
-28954,-28099,813578446,813578446
1953,18505,36140265,36140265
5653,13807,78050971,78050971
-17146,14578,-249954388,-249954388
15513,6974,108187662,108187662
3303,-10764,-35553492,-35553492
-21957,776,-17038632,-17038632
-31681,14461,-458138941,-458138941
-12383,27008,-334440064,-334440064
28312,16725,473518200,473518200
-11315,-30696,346803408,347325240
-10601,-30528,323627328,323627328
-23810,24177,-575654370,-575654370
-29842,27568,-822684256,-822684256
-4769,-22853,108985957,108985957
5462,1908,10421496,10421496
6981,-8833,-61663173,-61663173
-15731,13467,-211835910,-211849377
23135,14929,345382415,345382415
-25073,-27824,697631152,697631152
-27464,-16811,461697304,461697304
29839,31953,953445567,953445567
31696,10019,317722528,317562224
-11824,3917,-46251936,-46314608
29622,-5139,-152227458,-152227458
497,9435,4689195,4689195
-21135,18541,-391864035,-391864035
4551,23485,106880235,106880235
5008,15499,77618992,77618992
-13603,2984,-40588368,-40591352
21313,-32449,-691585537,-691585537
-17612,21843,-385048404,-384698916
-10309,-27502,283518118,283518118
11348,4340,49250320,49250320
-12960,-19893,257813280,257813280
11980,-8711,-104497156,-104357780
8034,-11207,-90037038,-90037038
-30021,5531,-166046151,-166046151
30801,-18296,-563535096,-563535096
-12433,-10856,134972648,134972648
18268,-9688,-176980384,-176980384
17859,-1594,-28465652,-28467246
-18525,30391,-563023666,-562993275
-1469,7343,-10794210,-10786867
-19333,-30489,589443837,589443837
-17992,-25861,465291112,465291112
-5910,-12847,75925770,75925770
3634,-27946,-101108628,-101555764
-15806,-17091,270140346,270140346
18472,-9202,-169832112,-169979344
28459,-26553,-755246979,-755671827
28867,5919,170857854,170863773
-10248,22881,-234484488,-234484488
21489,-25365,-545068485,-545068485
-22885,-17365,397398025,397398025
31830,-30130,-959037900,-959037900
19481,15636,304604916,304604916
14508,-17334,-251481672,-251481672
-3901,5691,-22206282,-22200591
-27716,-12542,347614072,347614072
-31702,18071,-573175978,-572886842
22899,6972,159644856,159651828
-20222,-30782,622473604,622473604
5430,-15959,-86402026,-86657370
-7956,22145,-176185620,-176185620
5395,-26471,-142784574,-142811045
16751,-4254,-71258754,-71258754
25296,16489,417369568,417105744
-16655,20091,-334615605,-334615605
-13421,5201,-69807822,-69802621
1057,11964,12645948,12645948
-9705,12503,-121341615,-121341615
-32373,3278,-106118694,-106118694
-8927,28823,-257302921,-257302921
23756,9460,224883120,224731760
-8902,29083,-258896866,-258896866
-31710,29412,-932654520,-932654520
-22439,-29960,672272440,672272440
-22841,-19941,455472381,455472381
-13440,-8209,110328960,110328960
11749,24215,284502035,284502035
-28682,17729,-508503178,-508503178
17265,-18571,-320628315,-320628315
808,23289,18444888,18817512
-10273,-19859,204011507,204011507
-3113,31828,-98571316,-99080564
-27923,4254,-118780188,-118784442
-6497,-14576,94700272,94700272
-6807,20140,-137092980,-137092980
12144,5331,64739664,64739664
-2226,-23147,51525222,51525222
-10466,728,-7619248,-7619248
-19201,3922,-75306322,-75306322
-22641,-5198,117687918,117687918
-13294,19870,-264151780,-264151780
12454,-5054,-62942516,-62942516
-22164,-10001,221662164,221662164
-17525,-8025,140638125,140638125
29709,-4849,-144063790,-144058941
21847,25960,567148120,567148120
8040,-30634,-246297360,-246297360
-13874,-11148,154488984,154667352
21411,26096,558715360,558741456
-23505,19793,-465551153,-465234465
31105,-200,-6221000,-6221000
13247,-22246,-294692762,-294692762
-16015,-27766,444672490,444672490
32546,-32115,-1045214790,-1045214790
5237,7579,39691223,39691223
22288,15335,341786480,341786480
9042,22725,205479450,205479450
17559,-5707,-100209213,-100209213
21982,-16335,-359075970,-359075970
-27036,28005,-757143180,-757143180
-9799,-27273,267248127,267248127
22083,24519,541428558,541453077
-26802,-12916,346174632,346174632
20830,7466,155516780,155516780
16765,9863,165363058,165353195
4962,-15767,-78235854,-78235854
15801,7736,122236536,122236536
-6644,11651,-77409244,-77409244
-17415,-3851,67065165,67065165
-10156,-3064,31117984,31117984
-22704,-26190,594617760,594617760
-18512,31498,-583090976,-583090976
-22132,-11328,250711296,250711296
2969,-10285,-30536165,-30536165
12716,6718,85426088,85426088
8426,-6130,-51651380,-51651380
27266,-21843,-595571238,-595571238
1575,18846,29682450,29682450
16488,-31843,-525027384,-525027384
-30392,21989,-668289688,-668289688
24144,23537,568277328,568277328
12074,10655,128477990,128648470
12304,-20312,-249918848,-249918848
18476,-24547,-453137620,-453530372
-6851,-16205,111004250,111020455
-7393,22029,-162860397,-162860397
26485,-30784,-815314240,-815314240
-15078,-21625,326061750,326061750
24162,-17287,-417688494,-417688494
-32693,-19296,630844128,630844128
16224,-7634,-123854016,-123854016
23904,21802,521155008,521155008
11277,13160,148418480,148405320
26776,9199,246312424,246312424
6311,-22959,-144894249,-144894249
28452,32013,910833876,910833876
-21370,-654,13975980,13975980
-812,32433,-25816668,-26335596
22170,-20292,-449873640,-449873640
24014,1260,30277800,30257640
16687,-425,-7085175,-7091975
-25789,-22311,575400690,575378379
22495,-7639,-171839305,-171839305
-31278,-13629,426069798,426287862
17930,6290,112779700,112779700
-23132,-32106,742675992,742675992
31645,7250,229433500,229426250
18910,-20164,-381301240,-381301240
8088,10520,85085760,85085760
31364,-4813,-150954932,-150954932
8466,15270,129275820,129275820
1888,-27645,-52193760,-52193760
11043,4104,45316368,45320472
31232,-14889,-465013248,-465013248
-21624,9186,-198638064,-198638064
8309,23024,191306416,191306416
-13480,-20947,282365560,282365560
1496,-5599,-8376104,-8376104
30372,-20089,-610143108,-610143108
-2764,-9448,26265440,26114272
23890,-7325,-174994250,-174994250
31474,16551,520926174,520926174
-6372,-15310,97555320,97555320
-7081,-834,5905554,5905554
16888,-28700,-484685600,-484685600
14895,-22694,-337664026,-338027130
22987,16849,387577547,387307963
20293,-25315,-513717295,-513717295
-9791,-28054,274676714,274676714
-22870,-1088,24882560,24882560
12062,700,8443400,8443400
-27775,-25827,717344925,717344925
-31527,-13001,409882527,409882527
8016,7442,59655072,59655072
-14610,-4949,72304890,72304890
5492,-9252,-50811984,-50811984
-23645,8191,-193684386,-193676195
477,-4544,-2172032,-2167488
-32079,-9074,291084846,291084846
11923,13858,165215076,165228934
-27239,26284,-715949876,-715949876
-21194,20942,-444179820,-443844748
-16376,-19134,313338384,313338384
17650,-27219,-480415350,-480415350
-18284,-30973,566310332,566310332
-31451,8593,-270258443,-270258443
-7237,21801,-157773837,-157773837
-18904,-12702,240321840,240118608
28268,23858,674417944,674417944
-6286,15953,-100280558,-100280558
18691,-25950,-485005500,-485031450
-7267,-13478,97931148,97944626
6395,-14033,-89741035,-89741035
13410,-29373,-393891930,-393891930
20292,26464,537007488,537007488
10806,25554,275727660,276136524
5762,-21242,-122396404,-122396404
-12660,-5264,66642240,66642240
23067,-25954,-598680918,-598680918
-4769,32250,-153800250,-153800250
-14744,-5638,83126672,83126672
4634,14060,65154040,65154040
-14379,5179,-74385977,-74468841
-29835,-3163,94368105,94368105
-30622,23184,-709940448,-709940448
24928,20986,523139008,523139008
-1986,-18772,37281192,37281192
25491,-21803,-555758470,-555780273
-16398,-6795,111424410,111424410
6873,6667,45822291,45822291
19928,24534,488913552,488913552
-10567,32303,-341345801,-341345801
-14258,25923,-369610134,-369610134
-24960,29335,-732201600,-732201600
9068,-4411,-39998948,-39998948
17500,21827,381972500,381972500
1182,-17620,-20826840,-20826840
20110,15334,308366740,308366740
-8710,17984,-156640640,-156640640
3153,1731,5457843,5457843
-11101,-13699,152086298,152072599
-29805,21412,-638206072,-638184660
-9964,16965,-169039260,-169039260
-28143,31371,-882874053,-882874053
-26697,28425,-758862225,-758862225
-19984,-26262,524819808,524819808
31112,-14245,-443190440,-443190440
12652,-29804,-377080208,-377080208
-21964,-30102,661641960,661160328
8373,-4842,-40542066,-40542066
6778,-19251,-130483278,-130483278
19089,7106,135646434,135646434
29491,-466,-13734884,-13742806
15834,12558,198843372,198843372
8402,-6467,-54439206,-54335734
16759,2963,49656917,49656917
20145,-22307,-449374515,-449374515
25562,17499,447309438,447309438
-5871,16671,-97875441,-97875441
28843,14766,425895738,425895738
-25583,27613,-706423379,-706423379
-2898,1708,-4949784,-4949784
-10874,-24434,265695316,265695316
15739,-31150,-490269850,-490269850
-17151,8762,-150277062,-150277062
21033,22069,463824173,464177277
17118,-6141,-105121638,-105121638
893,-11611,-10380234,-10368623
4282,-20401,-87357082,-87357082
-9294,5995,-55717530,-55717530
-27368,-2451,67078968,67078968
9598,-30,-287940,-287940
-1627,-2485,4043095,4043095
-4769,9891,-47170179,-47170179
10457,-21212,-221813884,-221813884
462,-6037,-2885686,-2789094
-11425,-10853,123995525,123995525
-5518,26004,-143490072,-143490072
24860,-5304,-131857440,-131857440
-1562,29364,-45866568,-45866568
281,10539,2961459,2961459
13616,-20298,-276052800,-276377568
-25783,-29200,752863600,752863600
27511,31253,859801283,859801283
-8099,-11118,90033564,90044682
9759,-4996,-48755964,-48755964
14757,31044,458116308,458116308
-18732,-7305,136720380,136837260
-11727,-18917,222142331,221839659
9891,-1926,-19048140,-19050066
-26584,-30089,800367400,799885976
16572,-30234,-501037848,-501037848
14489,-20572,-298067708,-298067708
-28430,-19875,565046250,565046250
7595,-23911,-181604045,-181604045
25479,20220,515185380,515185380
29307,-24469,-717112983,-717112983
-14986,-1328,19901408,19901408
9601,-23984,-230270384,-230270384
-32336,4914,-158899104,-158899104
-8223,26551,-218328873,-218328873
9605,-19911,-191245155,-191245155
3430,26737,91707910,91707910
-1090,-18928,20631520,20631520
-9059,-7081,64139698,64146779
4477,-17580,-78723240,-78705660
15314,-10381,-159140730,-158974634
12178,6203,75540134,75540134
-12467,-1263,15744558,15745821
-7107,-3655,25972430,25976085
2223,-13366,-29712618,-29712618
32529,7010,228028290,228028290
5306,-30748,-163148888,-163148888
1537,13366,20543542,20543542
-9112,10011,-91220232,-91220232
18479,-26093,-481755059,-482172547
3487,27186,94797582,94797582
-11617,26895,-312439215,-312439215
4961,-13738,-68154218,-68154218
-4519,31586,-142737134,-142737134
5835,-31292,-183089492,-182588820
-22241,27679,-615608639,-615608639
3012,-27479,-82766748,-82766748
-12478,-26499,330654522,330654522
-26717,-19276,515016168,514996892
-5447,7892,-42987724,-42987724
10169,25946,263844874,263844874
19212,-10725,-206048700,-206048700
-6395,-9164,58603780,58603780
-1747,24079,-42427198,-42066013
-14858,7295,-108389110,-108389110
-15916,5065,-80533500,-80614540
27276,-9168,-250066368,-250066368
12414,4071,50537394,50537394
18100,-25968,-470020800,-470020800
-28004,12059,-337700236,-337700236
-32204,-27684,891978480,891535536
-3566,3903,-13918098,-13918098
2818,-16156,-45527608,-45527608
8089,2232,18054648,18054648
-29606,-7913,234272278,234272278
-24282,15696,-381130272,-381130272
29299,27907,817619286,817647193
-14885,-31922,475158970,475158970
-6112,-23374,142861888,142861888
-26450,30974,-819262300,-819262300
-8901,-32542,289656342,289656342
-6058,31323,-189754734,-189754734
-1997,-16489,33208846,32928533
15502,-23522,-364638044,-364638044
-21865,-8716,190575340,190575340
-7083,-11551,81815733,81815733
7657,4820,36906740,36906740
-5066,-24430,124153260,123762380
15271,23846,364152266,364152266
7483,27121,202946443,202946443
-19767,31355,-619292605,-619794285
1690,19272,32569680,32569680
-4447,-6219,27655893,27655893
-3658,7966,-29139628,-29139628
6761,-9362,-63296482,-63296482
-5230,-31974,167224020,167224020
9310,22243,207082330,207082330
-16826,-11574,194744124,194744124
-18250,4613,-84187250,-84187250
-1390,11148,-15495720,-15495720
15958,-29554,-471622732,-471622732
-5848,26194,-153601616,-153182512
-6508,406,-2642248,-2642248
-27453,8556,-234896424,-234887868
-25879,27307,-706677853,-706677853
-12893,-18396,237198024,237179628
2271,-31016,-70437336,-70437336
6788,18256,123921728,123921728
-26085,-12391,323219235,323219235
-13136,-21594,283658784,283658784
32725,-31953,-1046173173,-1045661925
-5059,32245,-163095210,-163127455
-25439,-25768,655512152,655512152
18186,6925,125938050,125938050
-22830,-11057,252254398,252431310
26787,-24448,-654864128,-654888576
856,-21085,-18048760,-18048760
-25452,-5371,136702692,136702692
-8076,24518,-198007368,-198007368
-4533,-28005,126946665,126946665
11539,-6428,-74166264,-74172692
11556,-1981,-22892436,-22892436
-28892,482,-13925944,-13925944
-8022,13426,-107703372,-107703372
30420,10254,312090744,311926680
22195,9975,221385150,221395125
4593,-26251,-120570843,-120570843
-25492,26264,-669521888,-669521888
18012,20816,374937792,374937792
32484,21012,682553808,682553808
-14888,2307,-34346616,-34346616
-31434,1985,-62428250,-62396490
-2277,16303,-37121931,-37121931
-18,24198,-435564,-435564
2917,12224,35657408,35657408
-1866,-2974,5549484,5549484
-4726,-10884,51437784,51437784
15083,10300,155354900,155354900
17591,-5376,-94569216,-94569216
22315,4657,103846443,103920955
-31529,-3667,115558171,115616843
-27776,-27877,774311552,774311552
-11293,8312,-93875728,-93867416
-204,16772,-3689840,-3421488
7934,29712,235735008,235735008
25833,31688,818596104,818596104
5045,-21659,-109269655,-109269655
21267,23694,503876604,503900298
7478,15974,119197988,119453572
4708,-15780,-74292240,-74292240
26326,27799,732281258,731836474
-20154,18048,-363739392,-363739392
-9015,12374,-111353626,-111551610
-1285,18674,-23996090,-23996090
11599,18261,211809339,211809339
31358,-8055,-252588690,-252588690
-16315,10823,-176577245,-176577245
32433,-4589,-148835037,-148835037
-15258,5926,-90418908,-90418908
4353,2737,11914161,11914161
9999,2329,23287671,23287671
-757,-27896,21117272,21117272
-28437,-16781,477201297,477201297
-11937,-23907,285377859,285377859
29014,-20299,-588955186,-588955186
-10500,5638,-59199000,-59199000
-3630,7190,-25984660,-26099700
6801,-30679,-208647879,-208647879
-923,-117,107991,107991
27184,22594,613833792,614195296
17210,4538,78098980,78098980
20849,-24597,-512822853,-512822853
11609,-11547,-134049123,-134049123
7095,15323,108716685,108716685
-6190,32039,-197808786,-198321410
-11881,-14959,177727879,177727879
24113,3615,87110655,87168495
17424,-25685,-447535440,-447535440
16022,16483,264090626,264090626
-620,-10211,6330820,6330820
-2750,-28480,78320000,78320000
18579,22776,423132528,423155304
-21767,15041,-327397447,-327397447
13450,-17910,-240889500,-240889500
19723,15214,300065722,300065722
-30147,22782,-686786172,-686808954
-30367,19649,-596681183,-596681183
-10452,19780,-207057040,-206740560
-14235,-5179,73723065,73723065
26076,29795,776934420,776934420
14866,21722,322919252,322919252
16917,28428,480916476,480916476
-14565,-31982,465817830,465817830
15256,-28029,-427610424,-427610424
7785,13603,105899355,105899355
-9340,-74,691160,691160
-22312,-7195,160534840,160534840
28127,-29535,-830730945,-830730945
-27516,-13357,367531212,367531212
-903,-9145,8257935,8257935
-12675,-6006,76120044,76126050
22959,18676,428782284,428782284
-189,-2382,452580,450198
2860,-5131,-14592564,-14674660
-27181,29794,-809383804,-809830714
24643,-24170,-595597140,-595621310
-17236,-25768,444137248,444137248
25837,2436,62941368,62938932
24989,26648,665933520,665906872
-7652,31575,-241611900,-241611900
11439,-27050,-309424950,-309424950
26970,5255,141727350,141727350
-29682,-23882,708865524,708865524
16750,-20377,-341314750,-341314750
-20924,-14016,293270784,293270784
30462,-4481,-136500222,-136500222
32665,1441,47070265,47070265
-9752,10470,-102103440,-102103440
-23306,5008,-116716448,-116716448
-3767,31194,-117507798,-117507798
-28123,28011,-787753353,-787753353
3555,-17066,-60652564,-60669630
28350,21103,598270050,598270050
13806,-28463,-392960178,-392960178
10400,-17009,-176893600,-176893600
15082,21223,320085286,320085286
27211,26972,733935092,733935092
-23142,6182,-143063844,-143063844
-23821,-11007,262208754,262197747
-15451,-14937,230791587,230791587
-1116,14771,-16484436,-16484436
-24557,-3642,89440236,89436594
24147,-28243,-681955478,-681983721
2341,-1903,-4454923,-4454923
32042,-25324,-811026424,-811431608
-30798,-2234,68802732,68802732
-16395,-10551,172983645,172983645
26513,-13956,-370015428,-370015428
20732,30887,640349284,640349284
-18885,2628,-49629780,-49629780
8228,-32243,-265295404,-265295404
16427,6379,104685769,104787833
-10055,-21174,212904570,212904570
-27875,3746,-104416004,-104419750
-6228,30154,-187799112,-187799112
-2366,-13896,32877936,32877936
30116,5776,173950016,173950016
30984,-7512,-232751808,-232751808
28598,-28702,-820819796,-820819796
-6534,-18775,122675850,122675850
-31962,-26450,845394900,845394900
-13588,25860,-351385680,-351385680
7159,-20579,-147325061,-147325061
29684,-14885,-441846340,-441846340
25523,4415,112679630,112684045
-6063,29862,-181053306,-181053306
18752,-18846,-353400192,-353400192
-1826,-12270,22405020,22405020
30219,24300,734321700,734321700
12566,-2942,-36969172,-36969172
23160,-31410,-727455600,-727455600
-9509,-16920,160892280,160892280
7900,26098,206174200,206174200
645,-15061,-9714345,-9714345
-20504,-1111,22779944,22779944
30673,26330,808041370,807620090
-18231,906,-16502790,-16517286
-15914,-15785,250949930,251202490
-22797,-1986,45276828,45274842
12174,-20419,-248580906,-248580906
-22838,5679,-129606138,-129697002
-13818,-12743,176082774,176082774
-24538,23443,-575244334,-575244334
24794,30725,761795650,761795650
18157,-32055,-582054690,-582022635
32016,-13627,-436282032,-436282032
-84,1792,-150528,-150528
28126,-24197,-680564822,-680564822
-1665,9388,-15631020,-15631020
15500,-26932,-417446000,-417446000
7715,-10076,-77726264,-77736340
-18449,1992,-36750408,-36750408
7819,-9081,-71004339,-71004339
26536,4345,115298920,115298920
25548,-20419,-521991316,-521664612
-26438,-29597,782485486,782485486
6588,-29146,-192013848,-192013848
23173,6325,146569225,146569225
10781,28896,311556672,311527776
30416,4452,135483264,135412032
17570,5405,94965850,94965850
31469,-28445,-895164150,-895135705
-11336,-2162,24508432,24508432
-20080,30130,-605010400,-605010400
854,21066,17990364,17990364
9845,22655,223038475,223038475
-16194,9391,-152077854,-152077854
-23441,-26866,629765906,629765906
-19078,10304,-196579712,-196579712
-17424,20254,-352905696,-352905696
20348,-10141,-206349068,-206349068
-19031,22535,-428863585,-428863585
-17505,29836,-522279180,-522279180
-25516,21323,-544077668,-544077668
-7291,-2626,19146166,19146166
15944,-26169,-417238536,-417238536
29445,6623,195014235,195014235
10473,18122,189791706,189791706
-9951,22748,-226365348,-226365348
-23154,14785,-342331890,-342331890
15810,-3313,-52378530,-52378530
-16656,2738,-45604128,-45604128
-28382,-7204,204463928,204463928
17861,5953,106326533,106326533
32062,-7419,-237867978,-237867978
-16235,32112,-521338320,-521338320
27925,29360,819878000,819878000
-32667,5340,-174441780,-174441780
-29407,-13440,395230080,395230080
-28850,31908,-920545800,-920545800
-13353,-5156,68765572,68848068
-18528,4541,-84135648,-84135648
-12150,-30021,364755150,364755150
-30826,-4896,150924096,150924096
3206,10246,32848676,32848676
18767,-4906,-92070902,-92070902
-22085,503,-11108755,-11108755
2055,-21175,-43514625,-43514625
-28202,3700,-104288200,-104347400
-27331,-30740,840124200,840154940
29207,3810,111278670,111278670
30677,-25837,-793015041,-792601649
-17982,31324,-563268168,-563268168
-1329,-16245,21329685,21589605
-29050,-27687,804307350,804307350
11946,-26911,-321478806,-321478806
-7261,20256,-147099072,-147078816
-8688,30926,-268685088,-268685088
24123,27927,673683021,673683021
-27681,-32250,892712250,892712250
28828,27489,792452892,792452892
-26079,-28649,747137271,747137271
17363,-32586,-566279508,-565790718
794,16290,12934260,12934260
-16268,-21765,354073020,354073020
-27910,-6252,174493320,174493320
-26406,-22123,584179938,584179938
-9145,-22111,202205095,202205095
13509,-2599,-35109891,-35109891
9889,23734,234705526,234705526
-15956,-14041,224038196,224038196
-32525,-24166,786023316,785999150
10897,9641,105057977,105057977
-19031,-11909,226640179,226640179
8124,-16367,-132965508,-132965508
20742,2449,50797158,50797158
1074,6777,7170066,7278498
-24792,9378,-232649424,-232499376
3124,28597,88879476,89337028
-21790,-16751,365004290,365004290
8626,-18388,-158614888,-158614888
17401,14260,248138260,248138260
-4361,-19301,84171661,84171661
-3878,-23251,90167378,90167378
-7816,-9011,70429976,70429976
876,-5897,-5165772,-5165772
9224,29106,268473744,268473744
-32242,-25630,826362460,826362460
-23711,27085,-642212435,-642212435
15698,6460,101409080,101409080
3400,-32130,-109242000,-109242000
-16730,32593,-545280890,-545280890
-14290,14867,-212687302,-212449430
21347,-22130,-472386980,-472409110
1694,-13286,-22506484,-22506484
1391,12387,17230317,17230317
-19621,13559,-266041139,-266041139
-24052,30400,-731180800,-731180800
29814,12067,359765538,359765538
-18732,-28093,525788588,526238076
-17075,13851,-236491974,-236505825
-29540,25824,-762840960,-762840960
-18777,-31112,584190024,584190024
13112,-31680,-415388160,-415388160
19948,7707,153739236,153739236
29899,20607,616458405,616128693
11186,-18709,-209278874,-209278874
-9550,-6771,64663050,64663050
-17009,-13270,225709430,225709430
-19033,7655,-145697615,-145697615
12395,-25152,-311759040,-311759040
3627,-27939,-100887729,-101334753
29267,8841,258740706,258749547
-20000,-23003,460060000,460060000
11254,6167,69403418,69403418
11732,29157,342536436,342069924
-13362,-39,520494,521118
-13968,-11781,164557008,164557008
30766,3890,119617500,119679740
-27387,24246,-664025202,-664025202
9505,17241,163875705,163875705
23210,30894,717049740,717049740
30822,22942,707118324,707118324
-22156,15108,-334732848,-334732848
-7319,-12812,93771028,93771028
-14174,-32588,461902312,461902312
-29556,-9415,278269740,278269740
-14379,-6851,98400913,98510529
25239,32323,815800197,815800197
28919,-14778,-427364982,-427364982
4782,29720,142121040,142121040
20945,16270,341035470,340775150
1694,14682,24871308,24871308
-19197,11722,-225038956,-225027234
27355,1102,30145210,30145210
-22685,10429,-236592294,-236581865
11529,-10619,-122426451,-122426451
-3487,-28632,99839784,99839784
-2202,27797,-61208994,-61208994
10128,-32532,-329484096,-329484096
14061,16349,229899638,229883289
-29479,-11020,324858580,324858580
6026,-29742,-179225292,-179225292
12423,9783,121534209,121534209
-31941,19904,-635753664,-635753664
-7761,-10625,82460625,82460625
10349,16257,168259950,168243693
10010,-719,-7197190,-7197190
29558,-7900,-233508200,-233508200
20551,31175,640677425,640677425
-29566,27380,-809517080,-809517080
26517,-7355,-195032535,-195032535
25796,-9002,-232215592,-232215592
14902,-26555,-395297730,-395722610
-23219,-4220,97979960,97984180
21503,-18699,-402084597,-402084597
-17569,8073,-141834537,-141834537
-341,6043,-2060663,-2060663
-11898,-22130,263302740,263302740
19378,23032,446314096,446314096
-11669,-30511,356032859,356032859
314,-10460,-3284440,-3284440
28570,31330,895098100,895098100
-21419,-21703,464856557,464856557
3626,-1799,-6494390,-6523174
-26107,-19612,512010484,512010484
-8047,17156,-138054332,-138054332
-10183,-29513,300530879,300530879
-13174,20923,-275639602,-275639602
12618,-28331,-357480558,-357480558
-31408,-7207,226357456,226357456
12309,-8891,-109439319,-109439319
28190,29141,821484790,821484790
8782,19352,169949264,169949264
-17862,14632,-261356784,-261356784
